city,day,maxtemp_c,mintemp_c,avgtemp_c,maxwind_kph,totalprecip_mm,avgvis_km,avghumidity,uv,text,icon
Lodz,2017-02-25,2.3,-1.9,0.8,23.8,0.5,8.4,81.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Bialystok,2020-12-03,0.3,-8.3,-1.2,24.1,0.0,10.0,81.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Bialystok,2020-12-16,1.8,-5.9,0.7,15.5,0.2,6.9,93.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Jarocin,2019-10-23,18.4,10.8,14.7,15.5,0.0,10.0,74.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lublin,2018-02-04,0.1,-1.3,-0.6,15.8,0.3,9.4,75.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Krotoszyn,2020-09-10,17.4,13.4,16.3,20.9,0.1,10.0,69.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Wroclaw,2018-12-05,5.3,0.7,3.2,18.4,0.0,10.0,83.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Jarocin,2016-12-12,4.9,-1.1,1.4,24.8,0.5,8.6,79.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Kutno,2017-08-30,26.4,13.6,22.4,16.2,0.0,10.0,50.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Szczecin,2019-12-07,8.4,2.1,7.4,24.5,8.2,8.2,87.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Krotoszyn,2020-09-05,21.8,13.5,19.4,21.2,2.9,9.9,83.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Rawicz,2017-10-15,20.7,12.6,17.4,13.3,0.0,8.0,84.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Wroclaw,2018-09-13,24.0,15.2,20.3,13.0,0.7,9.0,76.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Plock,2017-02-04,-0.7,-4.4,-2.2,16.9,0.1,4.0,93.0,0.0,Heavy freezing drizzle,//cdn.weatherapi.com/weather/64x64/day/284.png
Lodz,2020-02-15,5.4,0.8,3.4,14.4,0.1,9.5,85.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Pleszew,2020-08-09,28.7,20.6,26.5,9.7,7.7,9.2,67.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Rawicz,2018-10-23,10.7,4.7,8.4,44.3,12.7,7.8,80.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Belchatow,2019-02-23,-0.4,-3.9,-1.8,16.2,0.0,10.0,38.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Rawicz,2018-05-23,23.0,12.0,20.5,18.4,1.3,10.0,68.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Gostyn,2020-10-12,10.8,5.9,9.2,7.2,0.2,10.0,77.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Gostyn,2020-05-12,11.2,0.9,8.1,21.2,8.8,9.7,69.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Pleszew,2019-09-29,18.9,12.1,15.9,23.0,0.2,9.0,71.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Jarocin,2018-09-21,27.4,15.4,24.5,30.6,2.1,10.0,61.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Gostyn,2019-01-03,0.4,-2.4,-0.5,26.6,3.7,6.6,74.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Bialystok,2020-03-23,2.6,-2.4,0.7,18.0,0.0,10.0,44.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Jarocin,2020-11-03,14.1,9.4,13.0,20.9,0.0,10.0,78.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Bialystok,2018-05-21,18.5,8.6,16.3,20.2,0.6,8.9,72.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Kutno,2017-01-05,-5.0,-8.1,-5.9,31.7,0.6,7.5,82.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Wroclaw,2016-12-20,3.4,-0.4,0.8,12.6,0.0,10.0,85.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Jarocin,2017-10-06,9.1,7.3,8.5,33.5,0.0,10.0,87.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Wroclaw,2019-10-11,15.9,7.8,13.1,23.4,0.0,10.0,71.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2018-11-08,13.0,7.7,10.2,14.8,0.0,10.0,84.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Rawicz,2018-08-07,30.9,16.7,26.8,19.4,0.0,10.0,52.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Plock,2020-12-08,0.9,-0.9,-0.0,29.2,0.0,10.0,71.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Belchatow,2018-12-01,-1.7,-6.3,-3.3,16.2,0.0,10.0,59.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Belchatow,2018-12-14,-0.5,-1.9,-1.3,10.8,0.4,7.4,87.0,0.0,Moderate snow,//cdn.weatherapi.com/weather/64x64/day/332.png
Gostyn,2020-12-23,5.9,1.1,5.3,15.5,2.3,6.9,92.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Gostyn,2020-07-23,20.7,12.8,18.7,7.6,0.1,10.0,63.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Rawicz,2018-12-12,2.8,-0.2,1.2,14.0,1.3,7.0,86.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Rawicz,2018-07-12,21.4,12.5,19.1,18.7,2.2,8.8,77.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Rawicz,2021-03-03,12.7,4.6,9.3,14.4,0.0,10.0,72.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Pleszew,2018-08-02,31.7,21.9,29.2,13.7,0.0,10.0,58.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2017-08-31,30.3,18.0,25.9,20.2,1.1,9.0,61.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Bialystok,2019-04-23,17.5,6.3,14.9,28.1,0.0,10.0,48.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Wroclaw,2020-09-18,18.8,9.2,15.3,10.1,0.0,10.0,59.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2020-11-09,8.8,4.0,6.6,10.8,0.0,10.0,86.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Bialystok,2021-02-21,0.9,-2.0,-0.1,12.6,0.0,2.2,98.0,0.0,Fog,//cdn.weatherapi.com/weather/64x64/day/248.png
Lublin,2018-08-29,21.9,12.1,19.1,9.7,0.0,10.0,65.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Szczecin,2018-12-03,11.0,7.1,9.5,17.6,1.7,8.8,93.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Pleszew,2017-11-25,10.0,6.0,7.9,25.9,0.6,9.0,81.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lodz,2021-01-24,0.5,0.0,0.3,13.3,3.9,6.0,92.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Szczecin,2017-04-15,9.4,4.1,7.7,26.6,5.2,8.5,89.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Krotoszyn,2017-07-27,18.8,13.7,17.1,16.2,0.5,6.1,89.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Belchatow,2020-05-23,16.1,6.5,12.9,20.9,2.9,9.8,68.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Rawicz,2017-12-24,9.0,8.6,8.8,42.5,1.6,6.0,80.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Kutno,2017-08-07,23.9,14.0,21.0,9.0,0.0,10.0,55.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2017-07-24,22.8,16.4,20.6,10.1,9.1,9.0,79.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Krotoszyn,2018-07-28,30.2,19.3,27.5,7.9,0.7,10.0,65.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Belchatow,2018-03-21,1.1,-4.3,-0.7,19.8,0.0,10.0,69.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Pleszew,2020-10-20,11.8,4.9,9.3,21.2,0.0,10.0,77.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Krotoszyn,2018-11-04,13.1,7.3,11.1,17.6,0.2,10.0,90.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Pleszew,2020-02-19,5.9,2.6,4.4,29.9,1.4,9.9,76.0,0.0,Light sleet,//cdn.weatherapi.com/weather/64x64/day/317.png
Jarocin,2021-02-11,-8.8,-12.0,-10.0,19.4,0.0,9.7,91.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Krotoszyn,2018-11-11,12.4,6.3,9.9,17.6,0.0,10.0,80.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Wroclaw,2019-07-09,19.2,9.2,17.0,24.8,0.5,9.9,65.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Plock,2020-05-08,16.8,4.7,13.6,16.9,0.1,10.0,66.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Plock,2021-03-10,2.9,-3.1,0.6,9.0,0.0,10.0,58.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2019-01-25,-4.6,-6.1,-5.1,13.0,0.4,8.4,77.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Lodz,2018-09-05,23.7,15.2,20.7,14.8,0.0,10.0,69.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Pleszew,2019-05-27,23.8,12.7,21.3,19.4,0.9,10.0,72.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2018-07-18,25.3,16.8,22.4,27.0,11.7,7.0,88.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Wroclaw,2018-03-03,-3.1,-9.8,-5.8,10.8,0.0,10.0,53.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Plock,2019-02-25,5.1,0.0,3.0,15.5,0.0,9.0,85.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Lodz,2016-10-22,9.4,3.7,7.0,8.3,0.1,6.3,90.0,0.0,Fog,//cdn.weatherapi.com/weather/64x64/day/248.png
Lodz,2016-12-27,4.5,1.9,3.8,36.7,4.1,5.6,81.0,0.0,Light sleet,//cdn.weatherapi.com/weather/64x64/day/317.png
Bialystok,2016-12-15,-0.2,-2.6,-1.0,9.7,0.9,6.9,91.0,0.0,Moderate snow,//cdn.weatherapi.com/weather/64x64/day/332.png
Gostyn,2016-12-25,6.8,3.1,4.9,26.3,11.3,7.1,95.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Szczecin,2020-12-25,3.3,2.3,2.9,20.5,2.2,9.4,79.0,0.0,Light snow showers,//cdn.weatherapi.com/weather/64x64/day/368.png
Kutno,2019-08-11,26.6,16.5,24.1,15.8,1.1,9.8,63.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Krotoszyn,2019-09-09,21.1,12.5,16.5,16.9,15.1,7.6,85.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lodz,2018-10-28,5.5,5.0,5.3,29.9,17.8,7.8,81.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Lublin,2018-11-14,9.5,7.8,8.7,25.6,4.5,9.8,81.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lublin,2018-04-14,21.1,11.4,17.9,11.5,3.5,9.6,69.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2017-03-05,11.4,6.2,9.5,21.6,0.4,10.0,78.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Gostyn,2019-08-06,28.3,16.4,24.8,15.5,3.8,9.6,70.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Plock,2020-09-22,25.1,13.6,21.7,14.8,0.0,10.0,54.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2020-06-09,18.5,9.3,16.2,16.6,0.1,8.1,83.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Szczecin,2019-10-08,11.6,4.7,9.2,22.0,4.5,8.8,86.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Kutno,2019-01-24,-4.5,-6.4,-5.2,20.2,0.0,10.0,68.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Plock,2018-08-17,27.0,16.3,24.2,14.0,0.8,10.0,63.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Kutno,2018-02-23,-3.2,-7.3,-4.6,12.2,0.0,10.0,53.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Szczecin,2017-04-02,16.1,8.8,13.3,17.6,6.8,9.4,84.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Wroclaw,2020-06-29,19.5,16.4,18.0,14.4,24.2,8.6,88.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Gostyn,2020-03-02,7.8,3.6,6.0,19.8,0.0,10.0,76.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lublin,2017-11-22,3.1,-0.6,1.7,13.7,1.3,8.0,87.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Krotoszyn,2020-06-26,24.7,16.9,22.2,16.6,9.3,6.3,84.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Belchatow,2017-04-22,7.2,2.0,5.7,24.5,1.9,9.8,78.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Pleszew,2017-05-02,15.0,5.3,10.9,27.0,1.5,9.9,77.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Jarocin,2018-03-31,7.9,1.6,6.3,27.7,1.61,8.6,85.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Lublin,2017-04-22,7.4,2.2,6.4,22.3,4.9,8.4,76.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Szczecin,2018-12-14,0.9,-1.4,0.0,10.4,0.4,9.6,76.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Wroclaw,2019-01-17,7.3,2.2,5.3,18.4,0.1,10.0,75.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Kutno,2020-03-16,10.4,-0.5,7.0,28.8,0.0,10.0,49.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Gostyn,2019-07-13,21.8,12.8,19.3,16.2,2.5,9.8,78.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Wroclaw,2021-02-23,11.2,2.6,7.8,13.0,0.0,10.0,83.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Pleszew,2020-04-07,17.0,6.1,13.7,16.6,0.0,10.0,56.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Gostyn,2019-12-13,4.1,-0.6,2.2,20.2,0.0,10.0,82.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Kutno,2018-02-14,1.8,-1.1,0.4,13.0,0.3,9.6,83.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Szczecin,2019-12-10,5.0,0.6,3.0,30.6,0.1,10.0,78.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lublin,2017-06-13,18.5,12.6,16.9,21.2,2.5,8.3,72.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Wroclaw,2017-04-13,11.9,6.1,9.7,23.8,1.1,9.9,74.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Jarocin,2019-04-04,18.8,9.3,15.7,32.8,0.1,10.0,58.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Krotoszyn,2017-08-11,31.4,19.4,27.9,24.8,6.1,9.5,68.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2018-01-02,5.3,2.2,3.8,23.0,1.4,8.0,84.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Wroclaw,2019-02-28,13.0,6.3,10.4,32.4,0.0,10.0,64.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Krotoszyn,2017-08-04,27.4,19.9,25.0,20.2,0.0,10.0,68.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Gostyn,2019-05-22,14.5,12.3,14.2,27.7,5.2,9.0,94.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Wroclaw,2018-06-22,17.0,9.4,15.3,23.4,1.8,9.9,62.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Gostyn,2019-10-22,19.8,12.2,16.5,11.9,0.0,10.0,79.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Kutno,2020-03-21,4.5,-0.2,3.0,28.1,0.0,10.0,59.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Szczecin,2020-09-08,17.8,11.0,15.9,22.3,0.0,10.0,79.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Wroclaw,2020-05-16,13.2,4.8,11.2,19.1,0.1,10.0,74.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Plock,2020-09-15,27.7,17.3,24.0,11.2,0.0,10.0,61.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2019-01-13,3.0,1.6,2.7,28.4,9.0,7.9,95.0,0.0,Light sleet,//cdn.weatherapi.com/weather/64x64/day/317.png
Krotoszyn,2019-10-06,9.7,2.7,7.2,16.9,0.0,10.0,65.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lublin,2017-09-06,14.7,12.7,14.1,11.2,4.6,5.5,93.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Krotoszyn,2019-10-13,22.3,14.4,18.8,15.8,0.5,8.9,64.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Krotoszyn,2016-10-09,10.7,6.5,8.9,11.9,1.9,3.0,92.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Plock,2018-08-20,30.2,18.9,26.1,22.7,0.0,10.0,60.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Plock,2018-01-15,-4.4,-7.1,-5.6,23.8,0.0,10.0,54.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Kutno,2019-08-26,29.2,17.9,25.5,18.7,0.0,10.0,63.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lodz,2019-04-29,18.4,8.4,14.8,20.9,8.6,7.3,86.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Gostyn,2016-10-14,11.2,2.9,8.0,20.2,0.0,10.0,80.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2020-11-26,4.4,0.7,2.7,15.8,0.0,10.0,74.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2020-04-13,12.9,4.7,10.6,27.0,2.8,9.9,65.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lodz,2017-06-26,20.3,14.2,19.4,19.4,1.0,7.4,79.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Krotoszyn,2019-01-26,-1.1,-5.4,-2.6,16.2,1.2,5.4,88.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Lublin,2018-06-25,18.3,8.0,15.8,14.8,5.1,7.4,81.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Wroclaw,2020-03-08,9.3,0.8,5.9,13.3,0.0,9.0,74.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Lodz,2017-04-23,8.9,1.3,6.2,22.0,3.6,9.9,77.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Jarocin,2020-05-24,15.2,8.8,13.2,26.3,5.9,8.8,83.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lublin,2018-09-30,13.7,4.6,10.5,15.5,0.0,10.0,62.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lodz,2020-06-16,22.6,14.0,20.6,7.6,0.3,10.0,69.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Jarocin,2018-06-10,28.6,17.0,25.8,12.2,6.2,9.0,68.0,0.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png
Pleszew,2019-06-18,24.4,13.6,22.2,16.2,0.5,9.9,74.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lodz,2019-08-31,28.6,19.1,25.7,18.7,1.3,9.9,64.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2017-04-21,9.6,-0.7,8.3,25.9,0.4,8.0,76.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Plock,2019-02-12,2.9,-0.9,1.4,24.8,0.2,9.5,76.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Rawicz,2017-09-28,19.1,10.0,15.3,19.8,0.0,10.0,69.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Pleszew,2018-02-12,3.2,-0.4,1.3,14.4,0.3,9.4,86.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Bialystok,2017-02-22,4.8,-0.4,3.0,20.9,13.7,8.1,93.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Pleszew,2020-01-26,3.0,-2.8,1.6,9.4,0.0,10.0,74.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lodz,2017-11-16,7.8,4.1,5.7,11.9,0.1,10.0,85.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Lodz,2020-10-20,11.3,5.4,9.1,23.0,0.0,10.0,76.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Wroclaw,2018-09-14,15.5,13.4,14.8,7.2,17.0,6.9,90.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Lodz,2017-12-15,3.0,0.8,2.0,20.9,2.6,9.5,83.0,0.0,Light sleet,//cdn.weatherapi.com/weather/64x64/day/317.png
Belchatow,2019-08-07,26.8,17.8,24.3,12.2,11.0,8.9,71.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Belchatow,2019-08-12,29.5,18.2,25.1,22.0,1.4,9.9,63.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Lodz,2017-07-20,26.0,17.2,23.6,13.7,7.3,9.3,77.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Plock,2017-06-18,23.0,10.9,20.4,13.7,0.0,8.0,75.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2020-05-15,13.9,6.1,11.3,10.8,0.0,10.0,65.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Belchatow,2017-10-10,11.2,5.7,9.4,21.6,0.5,9.0,84.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Jarocin,2019-10-24,20.1,11.2,16.4,18.0,0.0,10.0,77.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Krotoszyn,2020-12-14,3.4,-1.2,2.0,13.3,0.0,10.0,88.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Krotoszyn,2020-12-01,2.0,-0.9,0.4,15.8,0.1,9.6,80.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2019-06-29,28.0,13.5,24.4,11.5,0.0,10.0,63.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Plock,2017-03-07,5.5,0.3,3.5,7.9,0.0,7.9,89.0,0.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png
Lodz,2020-07-10,26.6,15.7,23.1,27.4,2.3,9.8,73.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Belchatow,2017-10-05,12.1,8.9,10.5,56.9,5.7,8.5,79.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Rawicz,2020-05-31,18.6,8.2,15.5,27.7,0.0,10.0,73.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Lodz,2017-05-25,19.8,8.8,16.0,14.4,0.3,9.4,75.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2018-11-08,13.7,8.2,11.0,10.4,0.0,10.0,77.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2020-10-31,13.8,9.6,12.7,22.7,2.4,7.8,91.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Bialystok,2020-09-07,16.3,10.7,13.7,10.1,9.7,9.3,82.0,0.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png
Lodz,2017-10-10,12.2,5.6,9.8,22.7,1.2,8.0,82.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Gostyn,2021-01-11,0.0,-2.9,-1.1,15.8,0.0,10.0,84.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Bialystok,2020-09-12,20.8,9.1,17.3,13.3,0.0,10.0,73.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2016-12-15,2.3,-0.5,0.7,11.9,0.0,5.8,93.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
